7467878,4043,8.5,21,559,14,243
10638365,1024,100,0,19,0,3
58161818,10029,100,0,66,0,17
79725413,10023,100,0,7,0,2
96659883,4073,6.4,0,7,0,7
8898190,10008,100,0,157,0,7
120558523,7032,100,0,15,0,6
181783822,10007,100,0,5,0,2
442279300,6013,100,0,3,0,4
44686406,6001,100,0,8,0,9
212339223,9060,100,0,15,0,3
84929828,9060,100,0,16,0,5
186258026,9122,100,0,2,0,2
201466769,4039,100,0,3,0,2
5362892,7030,100,0,26,0,15
2969151,5001,100,0,157,3,95
89737083,4035,100,1,11,1,9
95701328,9060,6.0,0,34,0,26
242054747,6032,100,0,35,0,3
15997522,6045,100,0,7,0,5
5414120,6027,100,0,12,0,8
72528087,10008,100,0,16,0,3
193530864,10023,100,0,89,1,9
99573605,4034,100,0,46,0,5
334379707,9063,100,0,9,1,11
15992951,6001,100,0,8,0,5
163391859,2001,100,0,2,0,2
53834666,7020,100,0,9,0,8
24706825,4041,5.8,0,45,1,32
49036673,4004,100,0,4,0,2
239403587,4004,100,0,0,0,0
68818455,4026,100,0,5,0,5
109386648,9101,100,0,2,0,2
9111816,9054,6.0,2,76,0,34
143336769,7019,100,0,8,0,4
45628,6035,8.5,23,432,12,308
148861040,6021,100,0,4,0,2
135696772,1026,100,0,0,0,0
5697963,6027,100,1,120,1,46
75572223,1024,100,1,33,0,15
87441376,9123,100,1,10,0,5
1284696,4004,6.7,11,223,11,160
38947241,4040,6.1,11,177,6,139
42085296,4053,6.5,5,206,5,151
1775971,4009,5.9,5,229,2,157
35988588,4021,5.8,1,266,2,115
151772550,9101,100,1,9,0,9
71577512,9130,100,0,36,0,11
131355813,9019,100,1,7,1,6
962061874,4012,8.2,7,119,2,48
11236359,4040,7.1,15,455,8,234
1283049,4017,7.6,35,634,17,562
134317204,9122,100,0,25,1,12
18468347,9028,100,2,20,0,18
51172103,9053,100,0,10,0,10
5977229,7030,100,0,12,0,12
131044308,6045,100,2,110,0,5
311536304,9022,100,1,11,0,11
2945550,10007,100,0,29,0,26
106610307,4019,100,0,16,0,3
170855822,10008,100,0,129,0,3
122817975,10008,100,0,64,0,2
141748981,4004,100,0,24,0,5
20194335,10023,100,0,3,0,1
15770820,6037,100,1,155,1,43
5611150,6013,100,0,26,0,23
199101917,10008,100,0,44,0,26
92451685,4015,100,1,11,1,11
14534788,4051,5.7,2,75,7,59
233298843,4004,100,1,11,0,7
973817413,4021,8.9,39,147,12,93
105795000,5001,8.1,23,262,11,124
27400051,9054,5.5,1,490,3,93
6639181,4059,7.4,7,207,5,110
34387732,4066,6.3,0,15,0,15
195403420,4009,100,1,24,0,7
5666892,5001,5.4,3,465,4,192
196170095,4066,100,0,26,3,12
120200702,7031,100,0,8,0,8
86276290,9054,100,0,3,0,1
91929426,6037,100,0,2,0,2
94460807,4017,100,1,11,2,10
393250829,4017,8.4,8,41,4,39
16217554,4056,100,0,36,0,12
121449455,9054,100,0,3,0,2
84571543,7032,100,0,8,0,4
49276474,4017,100,0,6,0,5
363435,5001,100,0,112,3,51
111448789,9129,100,0,6,0,2
62817356,4004,100,0,14,0,8
79202328,7020,100,0,31,0,10
235107028,9122,100,0,2,0,2
66242714,1020,100,0,5,0,2
45892824,9016,100,0,29,0,4
168134459,9054,5.5,32,1032,15,811
71874185,6001,8.4,47,788,10,324
30289262,4004,100,1,4,0,4
25331203,10008,100,0,41,0,9
13351802,4034,100,1,55,1,18
82932482,7020,100,0,4,0,2
69123756,6035,100,1,39,1,11
95189880,2015,100,0,2,0,2
185381034,5001,100,0,16,0,13
619620,5001,100,2,136,3,51
35785,6035,6.9,6,548,4,148
904430959,6038,100,0,1,0,0
525319,10029,6.3,4,2192,8,881
3561981,4012,100,3,168,4,36
90922261,5001,9.2,41,503,13,228
5335814,4053,100,0,25,1,24
19588063,9031,100,1,8,1,8
141701029,5001,100,0,4,0,4
1332610,7016,100,1,338,1,148
168380027,7019,100,0,58,3,28
9509371,6008,100,1,83,1,36
3395977,1022,100,0,25,0,23
10137994,4051,100,0,9,0,5
16386645,4034,100,0,11,0,9
119315548,6021,100,0,141,0,5
221117327,9054,100,3,77,0,6
96380869,9008,100,0,13,2,2
148097286,7004,100,0,27,0,1
462397,10029,100,0,1949,3,412
427949973,10029,100,0,4,0,3
6884455,6001,100,0,5,0,5
105466174,5001,100,0,1,0,1
6165314,10029,100,2,538,0,282
3722628,10029,100,0,6,0,6
156672531,8004,100,0,49,0,3
51708600,9113,100,0,15,1,3
158932190,4070,100,0,2,0,2
69574314,10008,100,0,14,0,13
154658987,9113,100,1,17,0,11
60570882,8004,100,0,39,1,5
205816320,6001,100,0,8,0,7
5814409,6001,100,1,99,0,54
2351267,4062,7.6,20,492,15,232
3401665,5001,8.1,53,1188,19,884
182170442,9031,100,0,68,0,11
66441170,9100,100,1,16,3,12
40460912,7020,100,0,67,1,23
19597451,9018,7.4,7,83,1,36
26243185,9032,100,1,66,0,32
11237794,5003,6.6,6,319,6,212
483331627,4070,8.1,16,84,4,57
495499394,6001,100,0,4,0,4
37303115,7020,100,0,26,0,8
108748480,9028,100,1,8,2,5
13599600,9028,100,0,5,0,5
100534498,4053,100,1,58,2,48
112071367,9028,100,0,2,0,2
143847957,4061,100,5,45,0,35
426147775,9028,100,1,8,0,4
8197233,4040,5.7,5,216,6,152
7350703,4053,5.6,9,329,4,228
30861792,4040,100,0,30,2,19
31027074,4021,6.8,5,425,5,107
791897,7024,100,0,438,2,38
24620656,9028,100,0,20,1,16
100632908,9028,100,0,8,0,7
158062312,1008,100,0,3,0,2
21256752,9054,6.8,14,315,6,146
45294430,7024,100,0,50,1,5
3077580,5001,8.1,77,1781,32,1285
3193683,6048,6.9,3,359,3,70
56622913,4012,7.6,35,300,21,212
8197255,4004,6.3,5,94,5,69
16625068,4059,6.0,8,307,11,135
43836557,8004,100,0,7,0,3
102290427,4051,100,1,76,3,52
171997433,9028,100,0,4,0,2
192594196,4017,100,0,13,0,8
202682969,4061,100,2,25,0,18
87067840,9028,100,0,3,0,3
2190446,4021,5.7,0,446,9,187
7352597,4066,6.7,7,249,5,170
3637634,7016,100,0,6,0,5
15726641,1004,100,0,11,0,8
4725950,9054,6.3,16,914,7,683
181728413,9131,100,1,7,0,7
42936622,7012,100,0,36,1,4
63998285,4066,100,1,7,0,6
194999725,9057,100,0,3,0,3
40742411,4061,100,0,4,0,4
745683,10029,100,0,1600,2,339
134901001,4027,100,1,12,2,9
203454320,7020,100,0,26,2,24
157704860,2014,100,0,6,0,3
956183559,4081,7.4,17,255,4,82
171291708,4041,8.6,72,483,30,439
27002281,1022,100,0,4,0,4
131451816,4034,100,0,25,0,15
149243313,4041,100,0,32,1,10
2053868,7019,5.2,2,411,5,105
131292474,9036,100,1,113,1,44
502431,4051,7.3,6,177,2,65
221282585,4061,7.8,9,72,4,46
28057441,9089,100,1,10,0,6
17234691,4027,100,0,8,0,5
95551490,9130,100,0,0,0,0
83428222,9084,100,0,4,0,2
40540240,7032,100,0,10,0,6
14739259,4066,6.3,0,21,3,13
16099079,4053,100,0,20,0,14
247303727,10023,100,0,9,0,2
48383782,5001,100,0,34,0,4
204768425,10023,100,0,4,0,2
172602839,10023,100,0,16,0,2
288697,6033,100,4,228,0,63
37247221,9031,100,1,7,1,8
29447372,10023,100,0,66,0,12
203726368,6037,100,0,14,0,3
17260654,10007,100,1,175,1,32
61185220,9074,100,0,10,0,3
219185,10029,5.7,6,3591,7,1094
6220135,9054,5.8,6,696,5,180
102895070,10007,100,0,9,0,9
102627272,1008,100,0,3,0,1
10638237,9031,100,0,5,0,2
25331599,4041,100,1,34,0,18
163475992,7020,100,0,5,0,2
133676644,4004,100,0,16,0,5
44160359,10008,100,0,5,0,5
102954906,9037,100,0,3,0,2
188895620,9090,100,0,4,0,3
102604826,7024,100,0,0,0,0
194783182,9028,100,0,20,0,9
68905666,10023,100,1,75,0,13
85954827,6035,100,0,255,0,18
27694393,7026,100,0,3,0,1
211565730,4051,100,1,25,0,18
145063652,8003,100,0,0,0,0
196357840,9054,100,0,4,0,2
322086,4004,100,1,105,1,17
19053803,9011,100,0,45,0,6
51895006,4090,100,0,19,0,8
595096,4043,7.3,20,668,10,323
207016983,4053,100,3,49,2,31
1669497,4066,100,0,44,0,15
68684271,5001,100,1,84,0,38
3508072,4053,100,0,44,5,18
35802243,5001,100,0,3,0,3
14504151,9054,100,2,321,1,42
164403239,9130,100,0,12,0,2
160686405,10021,100,0,15,0,15
41210339,6038,100,0,17,1,5
2233642,9054,100,1,472,3,43
87769885,4027,100,0,6,0,4
2556054,4034,100,1,19,0,11
95062039,9023,100,1,40,0,20
120779473,7032,100,0,1,0,1
55449848,9011,100,0,10,0,9
66426960,4017,100,0,68,0,15
90072064,9060,100,1,20,1,24
74731756,4051,100,1,17,0,10
122288511,4051,100,0,23,1,6
143597965,9061,100,1,0,0,0
97856308,5001,100,1,25,0,9
96834246,7032,100,0,15,0,11
1405294,6035,100,0,416,0,47
81108642,7030,100,0,8,0,5
149499690,4017,100,0,1,0,1
169794849,6037,7.5,17,301,9,180
53822147,4019,100,2,8,1,5
50592490,9088,100,1,19,0,4
176853609,9023,100,0,12,0,13
222256890,6051,100,0,11,1,10
133378,9054,100,3,73,1,34
89389724,4027,100,1,4,0,4
112066678,6049,100,1,297,0,103
8914883,10013,6.3,11,325,11,259
161725,1018,100,0,94,0,48
454956031,7032,8.6,22,1341,6,1056
798939,4043,6.6,20,551,12,333
48863753,9108,100,1,214,1,4
20518680,1004,100,1,59,1,4
171178743,1004,100,0,1,1,1
199454811,7024,100,0,11,0,6
135188886,9084,100,1,51,0,3
3335166,10007,100,0,72,1,21
78094567,9122,100,2,11,0,6
35959725,9125,100,0,35,2,16
5574248,8004,100,0,14,0,4
180340500,10013,100,0,3,0,3
11283894,10023,100,0,56,0,9
51919000,10023,100,0,19,0,8
2209465,10007,100,0,200,0,21
62855924,9028,100,0,1,0,1
472964,7004,100,0,4,0,4
222619237,2006,100,0,4,0,3
1856871,7020,100,21,5995,34,1975
45428000,2019,100,0,12,0,6
28812309,2019,100,0,3,0,3
116002982,7020,100,21,5995,34,1975
3082854,4040,6.4,28,576,18,250
145957088,4021,100,4,69,6,30
62738873,4070,8.3,29,290,13,171
8383840,4051,7.8,13,175,12,97
17513396,4051,100,0,10,0,7
67982970,9113,100,0,10,1,5
39590277,4051,100,1,7,1,7
5000838,9113,100,3,61,1,30
20388568,4004,100,0,16,1,6
5756293,10023,100,1,1002,1,50
42817132,5001,8.1,89,1205,40,668
294115,7031,8.3,54,1375,17,911
188009169,4061,7.5,16,106,9,71
3393845,4034,5.7,8,475,5,231
16662345,9091,100,1,138,3,30
5654487,1013,100,2,175,2,66
1840326,4041,5.3,2,202,4,92
45499562,4034,100,0,25,1,11
41552035,10008,100,0,90,0,23
6695850,9101,6.2,4,340,1,85
1568358,5005,100,1,104,1,64
7249767,9135,100,1,172,0,36
303385,5001,8.4,82,2342,36,1081
88181267,4073,6.6,4,154,1,74
1929510,4004,100,0,31,2,11
72372854,9113,100,1,14,1,10
131389356,5999,100,0,3,0,3
39131323,8004,100,0,101,1,36
227834302,6049,100,0,52,0,23
133739981,1006,100,0,3,0,3
96767913,10023,100,0,32,1,2
122851524,6999,100,0,6,1,4
3621892,10023,100,0,105,0,16
10667657,7032,100,1,32,1,11
161950237,4017,8.3,13,110,4,63
482295470,4017,8.2,14,107,6,66
150829728,9084,100,0,12,0,6
9841334,5001,100,0,20,3,7
43601474,9054,100,0,0,0,0
4876281,10001,100,0,16,0,13
47769236,4017,100,0,5,0,5
59104517,4017,100,0,14,1,8
49001564,7016,100,1,189,1,37
97486298,4085,100,2,15,6,12
420238251,4061,100,2,4,2,4
4147814,1022,9.1,53,588,19,397
507800013,6051,100,0,2,0,1
53369323,7008,100,0,4,0,3
19786906,7024,100,0,2,0,2
43746944,7030,100,1,110,0,12
122659195,10007,100,0,462,3,100
160205725,7024,100,0,47,1,7
118564649,9031,100,0,58,0,8
134907529,4070,100,0,3,0,3
188178643,8003,100,0,1,0,1
110735660,10007,100,0,2,0,2
479062317,9054,100,0,2,0,2
30523577,7030,100,0,22,0,10
191361959,1022,100,0,91,0,2
7813108,4017,8.1,21,307,7,203
137134591,4035,100,1,21,0,8
169515541,9130,100,0,4,0,4
123061355,8004,100,0,201,0,9
31747292,4012,100,2,57,2,26
97017559,9081,100,0,2,0,2
157277865,9054,100,0,0,0,0
207474270,5001,100,0,18,0,13
403342094,4011,100,3,47,1,28
164737879,5005,100,0,2,0,2
94497239,9113,100,2,7,0,5
186518750,7022,100,1,14,0,1
49640227,4021,100,2,60,1,33
131489,4012,100,0,26,0,16
119277605,4026,6.7,6,62,5,44
35409066,9014,100,1,19,2,6
28032479,9054,100,1,44,2,19
90028543,9038,100,0,3,0,3
39682547,9113,100,0,13,0,11
46040239,4017,100,3,27,0,18
151597314,9054,100,0,28,0,10
44464414,4051,8.0,5,112,8,63
39180557,7024,100,0,1,0,1
58669961,9011,100,0,104,1,13
35039986,4073,6.4,2,66,0,47
65087439,9113,100,0,3,1,2
8120540,9101,100,0,39,1,18
243613189,7020,100,0,27,1,9
93241214,7031,100,0,2,0,1
23934431,9031,100,0,20,0,7
113835508,7032,100,0,5,0,5
239647855,9113,100,0,1,0,1
1114520,7019,100,0,51,0,15
15164773,9054,100,4,165,0,119
48514579,7030,100,0,10,0,7
145360810,1032,100,0,4,0,2
7314020,9060,6.3,2,85,0,32
19646887,9031,100,1,32,0,57
5552002,10023,100,0,22,0,13
43168598,2015,100,0,16,1,8
139427392,7030,100,0,3,0,3
90960912,4009,100,0,8,1,4
34495469,5001,100,0,14,0,5
112935371,10013,100,0,2,0,2
67064576,4004,100,1,15,3,3
178159181,9113,100,0,13,0,7
4538498,9084,100,0,103,0,23
32261063,4059,100,4,43,1,49
170553022,4087,100,2,12,0,11
92623663,7020,100,0,9,0,3
168156144,7020,100,2,72,3,16
81424773,4053,100,0,15,0,15
191964471,4053,100,3,30,2,20
23117347,5001,100,0,20,0,6
107319285,9037,100,0,6,0,3
9982599,7030,100,0,1,0,1
30569722,6013,100,0,41,0,27
5193410,4004,100,1,69,4,92
60166555,9060,100,0,2,0,2
43005634,4017,100,0,10,0,10
106701669,10007,100,0,0,0,0
44099264,5001,100,1,41,1,12
9012385,5001,100,0,79,0,21
15198866,4021,100,1,74,1,25
49147520,9054,6.3,6,488,5,91
225786124,7020,100,21,5995,34,1975
2392464,10008,100,0,386,0,77
81465446,4017,100,0,93,2,22
871260,2021,100,0,156,0,33
11468003,7019,100,1,339,0,52
88728725,7020,100,0,89,2,43
20531492,6021,100,0,68,0,28
157626904,4017,100,0,1,1,1
184427844,7020,100,0,9,0,4
76042117,10007,100,0,107,1,32
5944293,4051,7.3,7,123,3,89
9214369,4051,100,2,39,4,31
133412102,10023,100,0,97,0,1
44527218,4041,100,1,74,0,27
120575437,9089,100,0,56,1,15
146974743,10008,100,0,17,2,9
108490709,4051,100,1,17,1,12
241389,10016,100,11,5008,10,893
368453305,4015,7.7,24,255,6,169
261809,9054,5.5,21,2537,13,761
22847007,4051,7.6,26,510,23,266
10196710,5001,5.6,6,630,13,181
139658115,4017,100,2,41,2,37
85520470,4021,6.3,0,5,0,5
44485875,4041,100,0,47,0,21
36688016,4066,100,0,45,1,16
453950038,4017,100,2,90,5,34
29793095,5001,100,0,6,0,6
46191960,2001,100,0,112,1,20
10905149,9011,6.1,0,140,0,53
347788,4021,5.4,10,911,12,387
16631137,4021,7.5,35,1706,14,608
35811640,9057,5.8,6,309,3,96
97727369,10007,100,0,287,2,92
202722387,9085,100,0,4,0,4
5816916,9028,5.8,16,988,6,396
53314712,10008,100,0,112,0,46
121725965,9011,100,1,109,2,40
36607807,10008,100,0,33,0,12
193772066,4009,100,1,17,0,5
56358798,4009,100,2,131,2,41
80999306,9038,100,3,310,1,24
13369540,7030,100,0,6,0,1
132925986,4070,100,4,182,2,35
33705299,4053,100,2,148,6,27
167911419,4053,100,0,4,1,3
154273413,10023,100,1,88,0,9
1552982,10023,100,0,502,0,12
106072341,7030,100,0,4,0,3
187678462,10023,100,0,2,0,1
139447995,7020,100,0,7,0,3
12709561,10007,100,1,524,2,132
182313043,10007,100,0,34,0,17
83004607,4017,100,0,0,0,0
9158539,6021,100,0,32,0,9
46796865,10007,100,0,4,0,3
179209216,4021,100,0,3,0,2
77810663,9123,100,3,123,0,64
137994630,4002,100,2,12,1,10
123837795,4034,100,0,8,0,8
427406782,6035,100,1,40,0,12
123840512,4004,100,0,14,2,13
129775834,4019,100,0,1,0,1
3459430,4051,100,0,18,0,13
60785434,8003,100,0,3,0,3
189681960,8001,100,0,134,0,3
147131102,7020,100,1,29,2,14
12200446,9123,100,3,180,0,34
11256508,4017,100,4,35,1,28
85580894,5001,100,0,6,0,4
5819071,6035,6.9,6,548,4,148
42909392,2001,100,0,14,0,12
34019763,5001,100,0,18,0,12
148103973,4017,100,4,25,2,12
43518887,7020,100,0,24,0,15
304257,5001,7.7,25,715,15,457
491165,4051,7.1,4,61,4,30
156044777,4051,100,0,3,1,2
8875182,4053,100,1,16,0,11
31344667,4004,100,0,23,0,20
1940319,6045,100,0,113,1,40
4717062,4017,100,2,43,1,18
119091326,6015,100,0,16,1,4
154889648,4035,100,0,12,1,6
110406835,6013,100,0,13,0,11
7785,6049,100,6,2069,8,562
13826524,9084,100,0,24,0,10
11466041,6001,6.4,8,443,3,60
102136776,9034,100,0,2,0,2
71869177,4021,100,2,20,0,18
12327531,9063,100,0,18,0,7
191841292,7020,100,0,2,0,2
111483199,9018,100,2,62,2,37
329742,10029,5.6,5,4424,5,1253
117599211,6049,100,1,108,0,32
851180,10023,100,1,302,0,13
176629693,8003,100,1,220,0,3
627747,10007,100,1,43,0,7
14743030,4051,100,0,13,0,4
14648636,4004,100,0,10,1,5
1953061,7019,100,1,38,1,25
100098692,4019,100,2,29,5,8
37916619,4012,100,1,16,0,10
175354481,7020,100,0,2,0,2
62770058,1024,100,0,1,0,1
12286510,4017,100,1,56,0,51
7079018,7030,100,0,4,0,4
194773441,9054,100,1,2,0,2
16273772,9063,6.3,15,426,10,442
47737424,4039,100,0,15,0,7
117592129,1024,100,0,27,0,11
125719235,10007,100,0,54,1,30
100589783,9009,100,1,30,1,16
158889402,9113,100,0,1,0,1
11045324,2006,100,0,52,0,18
237704,2023,100,15,3319,8,596
17452010,2017,100,0,276,0,32
10068905,2001,100,0,280,0,49
37409358,2001,100,0,96,0,18
251434,2009,100,4,990,3,131
6536973,2009,100,4,650,1,101
161469552,4021,100,1,42,0,14
440426682,9011,100,0,4,0,2
17196193,2023,100,0,89,0,10
39896199,2003,100,0,115,0,26
991754,2001,100,0,337,1,69
20609315,7032,100,0,72,2,64
10876419,7030,100,2,48,1,14
170021789,7030,100,0,75,0,28
85409251,10023,100,0,37,0,5
101003992,10007,100,0,4,0,4
125511311,8003,100,0,1,0,1
45828572,10023,100,0,23,0,19
125422029,9006,100,0,41,1,25
30652862,7004,100,1,37,1,19
112931795,6037,100,1,5,0,2
38327871,10023,100,0,1,0,1
13715726,7020,100,2,179,1,57
1333612,6037,100,0,106,1,19
13497394,10007,100,0,257,1,51
89018099,7020,100,0,9,0,3
18029705,2003,100,0,33,0,6
8727151,6013,100,0,130,0,43
167607766,9085,100,0,17,0,13
66105694,9053,100,0,157,1,13
184599600,7020,100,0,3,0,3
25395857,10008,100,0,23,1,10
61915087,7020,100,0,58,0,9
29994240,4017,100,0,31,0,12
544125744,7020,100,0,14,0,5
12492526,6049,100,17,4363,6,912
13275638,5001,8.3,81,953,25,741
30754953,9091,100,0,23,0,8
141392340,9054,100,3,66,2,35
22554235,9054,100,0,5,0,3
480567641,9038,100,0,8,0,5
1433112,9081,6.6,25,880,10,257
41665404,9054,100,0,1,0,1
23078780,9101,100,5,256,2,57
131921052,4060,100,0,9,0,8
80605964,9038,100,2,136,1,19
162109570,9085,100,0,9,0,8
148522305,7026,100,0,113,1,101
33615754,9054,100,0,1,0,1
140483691,5001,100,3,3,1,3
98056997,10023,100,1,270,0,6
35178540,7030,100,1,142,1,10
14901067,8004,100,0,41,0,10
78430929,8004,100,0,26,0,8
43878358,7030,100,0,19,0,5
61248691,6035,100,2,124,1,33
5819954,6045,100,0,22,0,18
2108523,5001,6.3,13,724,15,464
71577975,4041,100,0,57,0,15
202918365,4004,100,1,24,4,12
16897929,4004,100,2,61,2,34
58889686,4004,100,0,3,0,3
37669140,10008,100,0,50,0,18
21702547,9122,100,0,18,1,9
47697770,1022,100,0,4,0,4
396000906,1013,100,0,3,0,2
5848422,10008,100,0,50,0,26
389383358,4017,100,0,8,0,7
195146570,9122,100,0,3,0,2
142275413,9018,100,0,13,0,4
238303358,4066,100,1,17,0,8
134389353,9031,100,0,0,0,0
96415784,7020,100,0,15,0,7
2250844,7016,100,0,175,1,56
802005,9125,100,0,56,0,17
147280136,4009,100,2,19,0,8
138233485,7013,100,0,21,0,1
3351063,7020,100,0,187,3,25
31208012,9031,100,1,55,0,7
10672085,4035,100,0,6,0,6
19333599,4004,100,0,4,1,4
100417912,7032,100,0,3,0,3
255147769,6001,100,0,2,0,2
4270647,10023,100,0,284,0,8
93383243,9085,100,0,17,0,10
31641865,5005,100,0,17,1,8
15978685,10008,100,0,19,1,9
432974402,4012,8.2,10,86,0,54
36880785,5001,100,1,52,4,26
10710573,6043,100,0,24,1,20
25073533,6033,100,0,7,0,4
68628003,4017,100,0,19,0,12
210600341,10008,100,0,1,0,1
120916134,7030,100,0,21,0,9
727805049,6035,100,2,34,0,24
918490,2001,100,0,80,0,19
22108286,2003,100,0,192,0,34
44969727,10007,100,0,11,0,6
10822130,2023,100,4,969,0,127
61971203,2006,100,1,9,0,1
70487060,2001,100,0,28,0,7
36159284,2005,100,1,145,0,42
104509110,9074,100,0,26,1,11
40305203,2023,100,0,146,1,26
10478109,6035,100,0,20,0,7
9588046,9074,100,0,39,0,14
200544914,2009,100,0,4,0,3
7569963,2012,100,1,150,0,18
39525315,6033,100,0,26,0,15
13142636,2012,100,0,573,1,51
1030498,5001,6.0,5,499,3,103
18082621,2012,100,0,136,0,17
43110357,6013,100,0,2,0,1
536205720,9122,100,0,6,0,2
24416216,9057,100,0,5,0,3
18123414,1005,100,1,23,0,16
171133810,10007,100,0,410,3,119
4334685,8004,100,1,424,0,48
55433736,9009,100,0,29,0,20
60297439,10007,100,0,3,0,1
5311366,9063,5.2,4,128,0,95
10798552,9100,6.0,5,103,0,100
108731970,4017,100,0,55,2,13
51860206,7999,100,0,17,0,6
97021514,7032,100,1,6,0,2
498875,6001,5.4,12,1747,17,378
119064675,7020,100,0,130,1,42
49814895,9096,100,0,1,0,1
210506683,1013,100,0,6,0,5
8962041,4004,100,0,5,2,3
192205807,9122,100,0,3,0,3
226428106,4035,6.9,8,61,3,27
97571425,9113,100,0,10,0,5
1853987,4064,7.8,53,1608,40,772
4363456,4051,7.5,16,310,9,129
72547281,9028,6.3,5,238,7,121
49665302,7032,100,0,4,0,4
88533075,9054,100,0,8,1,4
143248910,7020,100,0,4,1,4
13040466,7020,100,5,14,5,9
127424719,4026,100,2,20,5,16
52201444,9054,5.5,4,495,3,42
338847258,5003,100,0,1,0,1
172962224,9089,100,0,6,1,4
380560423,4002,100,1,2,1,2
209103786,9113,100,1,2,1,1
29693255,9038,100,3,587,0,82
204195241,9031,6.6,1,36,1,8
4568844,7032,100,0,208,1,20
41027207,5001,100,2,864,3,23
81567657,10008,100,2,208,2,15
11918105,7999,100,2,485,2,19
19260504,10023,100,0,91,1,15
97808985,6021,100,0,43,0,9
106237279,10008,100,0,1,0,1
3339720,7032,100,0,192,0,90
70381602,6033,100,0,21,0,16
75402880,4004,100,0,7,0,6
6912979,6049,100,4,2225,3,581
17847356,4004,6.8,7,63,1,35
123569159,7022,100,1,1,0,1
38204001,9014,100,0,7,0,4
96927834,9113,100,0,2,0,2
197979927,9084,100,0,4,0,2
131996053,7004,100,0,17,0,1
77599680,8001,100,0,17,0,1
406974349,7007,100,0,1,0,1
50251291,7020,100,0,7,1,4
2681767,2001,100,0,32,0,11
3218105,10007,100,0,203,0,51
22401671,7032,100,0,17,0,10
33405,7004,100,0,34,1,3
322823950,7004,100,0,58,0,3
24201351,7020,100,0,31,1,6
114448180,9060,100,0,13,0,5
144526143,9054,100,0,6,0,4
215723879,5005,100,0,9,0,20
206187098,7024,100,1,18,0,4
260999327,7026,100,0,9,0,8
66082152,7024,100,0,1,0,1
137942116,1013,100,0,18,0,8
96732441,10007,100,0,1,0,1
95818529,8004,100,0,363,0,3
25257907,2001,100,0,2,0,2
157078154,8004,100,1,6,1,4
196432983,9123,100,2,27,0,36
399916205,5001,100,0,8,0,9
146716207,4017,100,0,14,0,1
1239229,9054,6.2,31,2268,13,1343
93059283,4017,100,1,39,1,17
227605641,6049,100,0,217,0,71
75828035,7020,100,0,8,0,9
9699419,7016,100,0,56,0,39
44725073,7020,100,0,47,1,11
46172522,2010,100,0,44,0,7
12596117,10011,100,0,56,0,42
2210559,10023,100,0,2,0,2
233202498,4017,100,0,22,0,22
8263490,9063,5.7,4,125,1,158
47243486,9060,5.9,0,136,1,91
19172454,6001,100,0,77,2,17
165508470,9084,100,0,6,0,5
12098116,9043,100,1,26,0,21
12188161,10007,100,0,19,0,4
380429881,4012,100,4,22,1,18
64696185,4017,100,2,62,2,28
2455722,6035,100,0,47,0,20
241598,9054,100,4,270,4,40
23760914,10023,100,0,83,0,13
185610745,4004,100,1,28,0,8
1550643,5001,8.4,32,999,19,523
23236178,7032,100,0,38,0,9
2610544,7032,100,0,10,1,4
1453978,4051,8.0,23,440,18,310
44600909,4051,100,2,65,5,39
6207443,9032,100,1,105,4,37
13968003,9054,100,0,28,0,8
6838176,4021,100,2,78,3,44
